"SERVICEINSTNUM","ACCOUNT_NAME","CUSTOMER_SEGMENT","KAM_CATEGORY","SALES_DIVISION","SALES_DEPARTMENT","TERMINATION_REASON","TERM_REASON","MONT_TERMINATION_DATE","MON_TERMINATION_DATE","YEAR_TERMINATION_DATE","CATEGORY_PRODUCT","PRODUCT_LV2","TARIF","TOTAL_BULJAR"
"2021253170_RLS_181023222436","NEOCOM DATA SISTEM","ICT PROVIDER","Wholesale","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Masa Kontrak(Project Berakhir)","PROJECT SELESAI","08","Aug","2024","CONNECTITIVY","LA MANAGED CPE",700000,3500000
"2023379622","DES TEKNOLOGI INFORMASI","ICT PROVIDER","Wholesale","REGIONAL COMMERCE","DIY, CENTRAL AND EAST JAVA COMMERCIAL","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","METRO ETHERNET",0,0
"2022341137","LOGIKA GARIS ELEKTRONIK","SERVICES","NA","REGIONAL COMMERCE","NORTH AND CENTRAL SUMATERA COMMERCIAL","Spesifikasi Teknis","","08","Aug","2024","CONNECTITIVY","IPVPN",1600000,8000000
"2023346913","LOGIKA GARIS ELEKTRONIK","SERVICES","NA","REGIONAL COMMERCE","NORTH AND CENTRAL SUMATERA COMMERCIAL","Spesifikasi Teknis","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",1200000,6000000
"2022308307","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",2988000,14940000
"2022309325","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","LA MANAGED CPE",1500000,7500000
"2022309336","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","LA MANAGED CPE",1500000,7500000
"2023390679","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023396315","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023396325","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023371761","BANK INDONESIA","GOVERNMENT","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","OTHERS","ITO SOLUTION",20384980,101924900
"2024431308","DINAS KOMUNIKASI INFORMATIKA STATISTIK PROVINSI BALI","GOVERNMENT","SKA 2","REGIONAL COMMERCE","BALINUSRA COMMERCIAL","SOLUSI TEMPORER","","08","Aug","2024","CONNECTITIVY","LA MANAGED CPE",0,0
"2023353212","INDOSAT TBK","ICT PROVIDER","Wholesale","GLOBAL AND PARTNERSHIP","NATIONAL PARTNER 1","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","METRO ETHERNET",0,0
"2024431309","DINAS KOMUNIKASI INFORMATIKA STATISTIK PROVINSI BALI","GOVERNMENT","SKA 2","REGIONAL COMMERCE","BALINUSRA COMMERCIAL","SOLUSI TEMPORER","","08","Aug","2024","CONNECTITIVY","LA MANAGED CPE",0,0
"2024431311","DINAS KOMUNIKASI INFORMATIKA STATISTIK PROVINSI BALI","GOVERNMENT","SKA 2","REGIONAL COMMERCE","BALINUSRA COMMERCIAL","SOLUSI TEMPORER","","08","Aug","2024","CONNECTITIVY","LA MANAGED CPE",0,0
"2018008923","BANK PEMBANGUNAN DAERAH SUMATERA UTARA","FINANCE BANK","KA","REGIONAL COMMERCE","NORTH AND CENTRAL SUMATERA COMMERCIAL","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",3747400,18737000
"2018008690","BANK COMMONWEALTH","FINANCE BANK","SKA 2","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",1385000,6925000
"2023350886","BANK COMMONWEALTH","FINANCE BANK","SKA 2","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",1385000,6925000
"2023366013","PENTA VALENT","MANUFACTURE RETAIL AND DISTRIBUTION","NA","MRD, REGULAR AND ACQUISITION ACCOUNT","TRANSPORTATION AND SERVICES ACCOUNT","Harga","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",3240000,16200000
"2024431305","DINAS KOMUNIKASI INFORMATIKA STATISTIK PROVINSI BALI","GOVERNMENT","SKA 2","REGIONAL COMMERCE","BALINUSRA COMMERCIAL","SOLUSI TEMPORER","","08","Aug","2024","CONNECTITIVY","LA MANAGED CPE",0,0
"2012004907","BANK CIMB NIAGA TBK","FINANCE BANK","SKA 1","BILLING AND REVENUE ASSURANCE","CONTRACT, ORDER MANAGEMENT AND BILLING","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",908182,4540910
"2020224339","BANK NATIONAL NOBU","FINANCE BANK","SKA 2","GLOBAL AND PARTNERSHIP","NATIONAL PARTNER 1","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",2900000,14500000
"2020215319","BANK DANAMON INDONESIA","FINANCE BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","METRO ETHERNET",2725000,13625000
"2020215815","BANK DANAMON INDONESIA","FINANCE BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","METRO ETHERNET",5985000,29925000
"2020209708","BANK DANAMON INDONESIA","FINANCE BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","METRO ETHERNET",3600000,18000000
"2021254565","BANK DANAMON INDONESIA","FINANCE BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","METRO ETHERNET",3600000,18000000
"2020224374","BANK NATIONAL NOBU","FINANCE BANK","SKA 2","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",3800000,19000000
"2020215309","BANK DANAMON INDONESIA","FINANCE BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","METRO ETHERNET",4200000,21000000
"2016002877","BANK MANDIRI (PERSERO)","FINANCE BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",1727273,8636365
"2020224316","BANK NATIONAL NOBU","FINANCE BANK","SKA 2","GLOBAL AND PARTNERSHIP","NATIONAL PARTNER 1","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",2900000,14500000
"2022320767","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",2988000,14940000
"2022308309","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",2988000,14940000
"2022322795","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",2988000,14940000
"2022308313","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",2988000,14940000
"2022308320","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",4050000,20250000
"2022308316","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",4050000,20250000
"2022308304","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",4050000,20250000
"2022308374","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",5670000,28350000
"2022308628","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",2988000,14940000
"2022308326","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",2988000,14940000
"2022308314","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",6380694,31903470
"2015006500","BANK PEMBANGUNAN DAERAH KALIMANTAN SELATAN","FINANCE BANK","KA","REGIONAL COMMERCE","KALIMANTAN COMMERCIAL","Kesesuaian Solusi","","08","Aug","2024","CONNECTITIVY","LA VSAT",2400000,12000000
"2023390365","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",15992600,79963000
"2023390367","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",15992600,79963000
"2023390368","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",15992600,79963000
"2023390370","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",15992600,79963000
"2023390372","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",50926400,254632000
"2023390378","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",8229400,41147000
"2023390380","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",12111400,60557000
"2023390382","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",33071900,165359500
"2023390383","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",8229400,41147000
"2022317305","PENTA VALENT","MANUFACTURE RETAIL AND DISTRIBUTION","NA","MRD, REGULAR AND ACQUISITION ACCOUNT","TRANSPORTATION AND SERVICES ACCOUNT","Harga","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",2240000,11200000
"2012003383","CITILINK INDONESIA","TRANSPORTATION","KA","REGIONAL COMMERCE","DIY, CENTRAL AND EAST JAVA COMMERCIAL","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","METRO ETHERNET",0,0
"2023390507","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023390508","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023390512","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023390516","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023390520","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023390528","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023390524","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023390532","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023390536","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023390540","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2020240185","DINAS KOMUNIKASI DAN INFORMATIKA PROVINSI JAWA BARAT","GOVERNMENT","SKA 2","REGIONAL COMMERCE","WEST JAVA AND BANTEN COMMERCIAL","Mutasi","","08","Aug","2024","CONNECTITIVY","METRO ETHERNET",14681818,73409090
"2020214841","BANK DANAMON INDONESIA","FINANCE BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","METRO ETHERNET",3600000,18000000
"2019014973","BANK DANAMON INDONESIA","FINANCE BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","METRO ETHERNET",3600000,18000000
"2019010422","NETTOCYBER INDONESIA","ICT PROVIDER","Wholesale","REGIONAL COMMERCE","DIY, CENTRAL AND EAST JAVA COMMERCIAL","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","METRO ETHERNET",4500000,22500000
"2020224358","BANK NATIONAL NOBU","FINANCE BANK","SKA 2","GLOBAL AND PARTNERSHIP","NATIONAL PARTNER 1","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",3800000,19000000
"2023390412","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023390414","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2024416494","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2024416493","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023390423","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2023390428","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
"2016002876","BANK MANDIRI (PERSERO)","FINANCE BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Coverage","","08","Aug","2024","CONNECTITIVY","IPVPN",1727273,8636365
"2023357951","TRANS RETAIL INDONESIA","MANUFACTURE RETAIL AND DISTRIBUTION","SKA 2","MRD, REGULAR AND ACQUISITION ACCOUNT","MANUFACTURING, RETAIL AND DISTRIBUTION ACCOUNT","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","LA MANAGED CPE",650000,3250000
"2020224342","BANK NATIONAL NOBU","FINANCE BANK","SKA 2","GLOBAL AND PARTNERSHIP","NATIONAL PARTNER 1","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",3800000,19000000
"2014000495","PRATAPA NIRMALA","MANUFACTURE RETAIL AND DISTRIBUTION","NA","MRD, REGULAR AND ACQUISITION ACCOUNT","NATIONAL ACCOUNT 2","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",1500000,7500000
"2024429138","BANK PEMBANGUNAN DAERAH KALIMANTAN BARAT","FINANCE BANK","KA","REGIONAL COMMERCE","KALIMANTAN COMMERCIAL","Uji Coba","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",0,0
"2024399399","BANK PEMBANGUNAN DAERAH SULAWESI SELATAN DAN SULAWESI BARAT","FINANCE BANK","SKA 1","REGIONAL COMMERCE","SULAMPUA COMMERCIAL","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",1200000,6000000
"2020202268","BANK DANAMON INDONESIA","FINANCE BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","METRO ETHERNET",3600000,18000000
"2022334046","INDOFOOD SUKSES MAKMUR TBK.","MANUFACTURE RETAIL AND DISTRIBUTION","SKA 2","MRD, REGULAR AND ACQUISITION ACCOUNT","NATIONAL ACCOUNT 2","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",3830000,19150000
"2022323126","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",2988000,14940000
"2022308611","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 2","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",2988000,14940000
"2022308315","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",5670000,28350000
"2022319845","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",5670000,28350000
"2022308602","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",2988000,14940000
"2022308321","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",5670000,28350000
"2022308332","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",2988000,14940000
"2022308297","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",4050000,20250000
"2022322220","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",2988000,14940000
"2022308603","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",4050000,20250000
"2022308298","ADIRA DINAMIKA MULTI FINANCE","FINANCE NON-BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",4050000,20250000
"2021265150","BANK DANAMON INDONESIA","FINANCE BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Effisiensi","","08","Aug","2024","CONNECTITIVY","IPVPN",1200000,6000000
"2019011677","BANK DANAMON INDONESIA","FINANCE BANK","SKA 1","FSI AND DIGITAL COMPANIES ACCOUNT","FSI AND DIGITAL COMPANIES ACCOUNT 1","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","IPVPN",1200000,6000000
"2021273682","BANK CIMB NIAGA TBK","FINANCE BANK","SKA 1","MRD, REGULAR AND ACQUISITION ACCOUNT","MANUFACTURING, RETAIL AND DISTRIBUTION ACCOUNT","Tutup Cabang","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",2100000,10500000
"2014007364","CITRA SAWIT HARUM","RESOURCES","NA","MRD, REGULAR AND ACQUISITION ACCOUNT","NATIONAL ACCOUNT 1","Kualitas","","08","Aug","2024","CONNECTITIVY","IPVPN",5100000,25500000
"2022326309","SAWIT HARUM MAKMUR","RESOURCES","NA","MRD, REGULAR AND ACQUISITION ACCOUNT","NATIONAL ACCOUNT 1","Kualitas","","08","Aug","2024","CONNECTITIVY","IPVPN",5100000,25500000
"2019014486","FAST FOOD INDONESIA","MANUFACTURE RETAIL AND DISTRIBUTION","SKA 2","MRD, REGULAR AND ACQUISITION ACCOUNT","MANUFACTURING, RETAIL AND DISTRIBUTION ACCOUNT","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",950000,4750000
"2019200939","FAST FOOD INDONESIA","MANUFACTURE RETAIL AND DISTRIBUTION","SKA 2","MRD, REGULAR AND ACQUISITION ACCOUNT","MANUFACTURING, RETAIL AND DISTRIBUTION ACCOUNT","Mutasi","","08","Aug","2024","CONNECTITIVY","IPVPN",950000,4750000
"2023390665","LINK NET TBK","ICT PROVIDER","Wholesale","RESOURCES AND PUBLIC SECTOR ACCOUNT","PUBLIC SECTOR ACCOUNT 2","Masa Kontrak(Project Berakhir)","","08","Aug","2024","CONNECTITIVY","LA DEDICATED INTERNET",4348300,21741500
